trace83,63°46'15.90852"N,20°02'53.06844"E,86.608,trace1
trace84,63°46'15.90871"N,20°02'53.06981"E,86.600,trace1
trace85,63°46'15.90926"N,20°02'53.07167"E,86.591,trace1
trace86,63°46'15.90967"N,20°02'53.07266"E,86.603,trace1
trace87,63°46'15.91006"N,20°02'53.07278"E,86.606,trace1
trace88,63°46'15.91027"N,20°02'53.07189"E,86.611,trace1
trace89,63°46'15.91011"N,20°02'53.07075"E,86.600,trace1
trace90,63°46'15.91024"N,20°02'53.06938"E,86.609,trace1
trace91,63°46'15.91007"N,20°02'53.06829"E,86.603,trace1
trace92,63°46'15.91043"N,20°02'53.06762"E,86.601,trace1
trace93,63°46'15.91070"N,20°02'53.06732"E,86.602,trace1
trace94,63°46'15.91112"N,20°02'53.06736"E,86.595,trace1
trace95,63°46'15.91212"N,20°02'53.06746"E,86.612,trace1
trace96,63°46'15.91289"N,20°02'53.06775"E,86.587,trace1
trace97,63°46'15.91394"N,20°02'53.06773"E,86.582,trace1
trace98,63°46'15.91502"N,20°02'53.06683"E,86.565,trace1
trace99,63°46'15.91604"N,20°02'53.06588"E,86.566,trace1
trace100,63°46'15.91690"N,20°02'53.06485"E,86.556,trace1
trace101,63°46'15.91750"N,20°02'53.06369"E,86.548,trace1
trace102,63°46'15.91847"N,20°02'53.06242"E,86.573,trace1
trace103,63°46'15.91929"N,20°02'53.06151"E,86.574,trace1
trace104,63°46'15.92015"N,20°02'53.06039"E,86.565,trace1
trace105,63°46'15.92162"N,20°02'53.05887"E,86.565,trace1
trace106,63°46'15.92350"N,20°02'53.05671"E,86.561,trace1
trace107,63°46'15.92557"N,20°02'53.05362"E,86.557,trace1
trace108,63°46'15.92736"N,20°02'53.05187"E,86.559,trace1
trace109,63°46'15.93054"N,20°02'53.06180"E,86.593,trace1
trace110,63°46'15.93502"N,20°02'53.08295"E,86.580,trace1
trace111,63°46'15.93894"N,20°02'53.10690"E,86.576,trace1
trace112,63°46'15.94187"N,20°02'53.12889"E,86.581,trace1
trace113,63°46'15.94628"N,20°02'53.13553"E,86.587,trace1
trace114,63°46'15.95037"N,20°02'53.16027"E,86.586,trace1
trace115,63°46'15.95472"N,20°02'53.18486"E,86.576,trace1
trace116,63°46'15.95791"N,20°02'53.21925"E,86.587,trace1
trace117,63°46'15.95859"N,20°02'53.25853"E,86.606,trace1
trace118,63°46'15.96001"N,20°02'53.29709"E,86.568,trace1
trace119,63°46'15.96015"N,20°02'53.34442"E,86.578,trace1
trace120,63°46'15.95979"N,20°02'53.38989"E,86.582,trace1
trace121,63°46'15.95932"N,20°02'53.43535"E,86.579,trace1
trace122,63°46'15.95951"N,20°02'53.47996"E,86.577,trace1
trace123,63°46'15.95893"N,20°02'53.53022"E,86.551,trace1
trace124,63°46'15.95845"N,20°02'53.57825"E,86.564,trace1
trace125,63°46'15.95807"N,20°02'53.62346"E,86.582,trace1
trace126,63°46'15.95768"N,20°02'53.67364"E,86.596,trace1
trace127,63°46'15.95768"N,20°02'53.71990"E,86.601,trace1
trace128,63°46'15.95788"N,20°02'53.76531"E,86.565,trace1
trace129,63°46'15.95771"N,20°02'53.80974"E,86.540,trace1
trace130,63°46'15.95809"N,20°02'53.85798"E,86.567,trace1
