trace84,63°46'19.21555"N,20°03'47.86199"E,64.192,trace3
trace85,63°46'19.21487"N,20°03'47.88828"E,64.158,trace3
trace86,63°46'19.21233"N,20°03'47.91231"E,64.172,trace3
trace87,63°46'19.21702"N,20°03'47.92786"E,64.188,trace3
trace88,63°46'19.21419"N,20°03'47.94075"E,64.189,trace3
trace89,63°46'19.21216"N,20°03'47.95358"E,64.180,trace3
trace90,63°46'19.21623"N,20°03'47.96317"E,64.187,trace3
trace91,63°46'19.22246"N,20°03'47.96940"E,64.183,trace3
trace92,63°46'19.22749"N,20°03'47.97291"E,64.186,trace3
trace93,63°46'19.22845"N,20°03'47.97589"E,64.169,trace3
trace94,63°46'19.22729"N,20°03'47.98061"E,64.194,trace3
trace95,63°46'19.23159"N,20°03'47.98287"E,64.177,trace3
trace96,63°46'19.24594"N,20°03'47.98212"E,64.226,trace3
trace97,63°46'19.25789"N,20°03'47.97835"E,64.201,trace3
trace98,63°46'19.26830"N,20°03'47.97533"E,64.186,trace3
trace99,63°46'19.26905"N,20°03'47.97995"E,64.194,trace3
trace100,63°46'19.26957"N,20°03'47.98534"E,64.210,trace3
trace101,63°46'19.27206"N,20°03'47.99003"E,64.181,trace3
trace102,63°46'19.27166"N,20°03'47.99638"E,64.192,trace3
trace103,63°46'19.27082"N,20°03'48.00552"E,64.193,trace3
trace104,63°46'19.27255"N,20°03'48.01261"E,64.183,trace3
trace105,63°46'19.27586"N,20°03'48.01760"E,64.187,trace3
trace106,63°46'19.28003"N,20°03'48.02119"E,64.193,trace3
trace107,63°46'19.28788"N,20°03'48.02209"E,64.212,trace3
trace108,63°46'19.29323"N,20°03'48.02086"E,64.196,trace3
trace109,63°46'19.29048"N,20°03'48.02576"E,64.189,trace3
trace110,63°46'19.28048"N,20°03'48.03240"E,64.199,trace3
trace111,63°46'19.27681"N,20°03'48.04879"E,64.188,trace3
trace112,63°46'19.28338"N,20°03'48.05727"E,64.211,trace3
trace113,63°46'19.28204"N,20°03'48.06767"E,64.195,trace3
trace114,63°46'19.28418"N,20°03'48.07905"E,64.193,trace3
trace115,63°46'19.28698"N,20°03'48.08761"E,64.197,trace3
trace116,63°46'19.28822"N,20°03'48.09508"E,64.195,trace3
trace117,63°46'19.29044"N,20°03'48.10248"E,64.185,trace3
trace118,63°46'19.29160"N,20°03'48.10939"E,64.176,trace3
trace119,63°46'19.29374"N,20°03'48.11473"E,64.170,trace3
trace120,63°46'19.30040"N,20°03'48.12026"E,64.193,trace3
trace121,63°46'19.29919"N,20°03'48.12816"E,64.184,trace3
trace122,63°46'19.29773"N,20°03'48.14075"E,64.193,trace3
trace123,63°46'19.29726"N,20°03'48.15334"E,64.199,trace3
trace124,63°46'19.29491"N,20°03'48.17265"E,64.196,trace3
trace125,63°46'19.29644"N,20°03'48.19998"E,64.193,trace3
trace126,63°46'19.29892"N,20°03'48.22430"E,64.208,trace3
trace127,63°46'19.30437"N,20°03'48.24547"E,64.174,trace3
trace128,63°46'19.30702"N,20°03'48.25572"E,64.193,trace3
trace129,63°46'19.30844"N,20°03'48.26419"E,64.204,trace3
trace130,63°46'19.30954"N,20°03'48.27175"E,64.186,trace3
trace131,63°46'19.31225"N,20°03'48.27502"E,64.201,trace3
trace132,63°46'19.31582"N,20°03'48.27527"E,64.181,trace3
trace133,63°46'19.31953"N,20°03'48.27412"E,64.172,trace3
trace134,63°46'19.31626"N,20°03'48.28327"E,64.202,trace3
trace135,63°46'19.31906"N,20°03'48.30007"E,64.197,trace3
trace136,63°46'19.32319"N,20°03'48.32124"E,64.188,trace3
trace137,63°46'19.32858"N,20°03'48.34655"E,64.180,trace3
trace138,63°46'19.33649"N,20°03'48.36773"E,64.182,trace3
trace139,63°46'19.34405"N,20°03'48.38636"E,64.197,trace3
trace140,63°46'19.35188"N,20°03'48.40628"E,64.207,trace3
trace141,63°46'19.36028"N,20°03'48.41803"E,64.189,trace3
trace142,63°46'19.37108"N,20°03'48.42612"E,64.207,trace3
trace143,63°46'19.38058"N,20°03'48.44040"E,64.188,trace3
trace144,63°46'19.38942"N,20°03'48.44851"E,64.201,trace3
trace145,63°46'19.39435"N,20°03'48.44884"E,64.196,trace3
trace146,63°46'19.39350"N,20°03'48.44903"E,64.206,trace3
trace147,63°46'19.38985"N,20°03'48.44115"E,64.202,trace3
trace148,63°46'19.38650"N,20°03'48.42900"E,64.186,trace3
trace149,63°46'19.38088"N,20°03'48.41852"E,64.188,trace3
trace150,63°46'19.37203"N,20°03'48.42427"E,64.188,trace3
trace151,63°46'19.36959"N,20°03'48.42756"E,64.194,trace3
trace152,63°46'19.36083"N,20°03'48.43810"E,64.190,trace3
trace153,63°46'19.35740"N,20°03'48.43791"E,64.183,trace3
trace154,63°46'19.35393"N,20°03'48.43898"E,64.184,trace3
trace155,63°46'19.34661"N,20°03'48.45158"E,64.178,trace3
trace156,63°46'19.34449"N,20°03'48.45104"E,64.186,trace3
